10	99.373	100.374
20	101.366	101.366
30	103.32	101.366
40	103.32	104.283
50	103.32	104.283
60	103.32	104.283
70	104.283	104.283
80	104.283	105.238
90	105.238	105.238
100	105.238	105.238
110	106.184	105.238
120	106.184	105.238
130	107.121	105.238
140	107.121	105.238
150	108.972	106.184
160	108.972	106.184
170	108.972	106.184
180	110.793	106.184
190	110.793	106.184
200	111.692	106.184
210	111.692	106.184
220	114.346	106.184
230	114.346	106.184
240	114.346	106.184
250	114.346	106.184
260	114.346	106.184
270	114.346	106.184
280	114.346	106.184
290	114.346	106.184
300	114.346	106.184
310	116.082	106.184
320	116.082	107.121
330	116.082	107.121
340	116.082	107.121
350	116.94	107.121
360	116.94	107.121
370	116.94	107.121
380	116.94	107.121
390	116.94	107.121
400	116.94	107.121
410	116.94	107.121
420	116.94	107.121
430	116.94	107.121
440	116.94	107.121
450	116.94	107.121
460	116.94	107.121
470	116.94	107.121
480	116.94	107.121
490	116.94	107.121
500	116.94	107.121
510	116.94	107.121
520	116.94	107.121
530	121.14	107.121
540	121.14	107.121
550	121.14	107.121
560	121.14	107.121
570	121.14	107.121
580	121.14	107.121
590	121.14	107.121
600	121.14	107.121
610	121.14	107.121
620	121.14	107.121
630	121.14	107.121
640	121.14	107.121
650	121.14	107.121
660	121.14	107.121
670	121.14	107.121
680	121.14	108.051
690	121.14	108.051
700	121.14	108.051
710	121.14	108.051
720	121.14	108.051
730	121.14	108.051
740	121.14	108.051
750	121.14	108.051
760	121.14	108.051
770	121.14	108.051
780	121.14	108.051
790	121.14	108.051
800	121.14	108.051
810	127.574	108.051
820	127.574	108.051
830	127.574	108.051
840	127.574	108.051
850	128.355	108.051
860	128.355	108.051
870	128.355	108.051
880	128.355	108.051
890	128.355	108.051
900	129.904	108.051
910	129.904	108.051
920	129.904	108.051
930	129.904	108.051
940	129.904	108.051
950	130.671	108.051
960	130.671	108.051
970	130.671	108.051
980	130.671	108.051
990	130.671	108.051
1000	130.671	108.972
1010	130.671	108.972
1020	130.671	108.972
1030	130.671	108.972
1040	130.671	108.972
1050	130.671	108.972
1060	132.193	108.972
1070	132.193	108.972
1080	132.193	108.972
1090	132.193	108.972
1100	132.193	108.972
1110	132.193	108.972
1120	132.193	108.972
1130	132.193	108.972
1140	132.193	108.972
1150	132.193	108.972
1160	132.193	108.972
1170	132.193	108.972
1180	132.193	108.972
1190	132.193	108.972
1200	132.193	108.972
1210	132.193	108.972
1220	132.193	109.886
1230	132.193	109.886
1240	132.193	109.886
1250	132.193	109.886
1260	132.193	109.886
1270	132.193	109.886
1280	132.193	109.886
1290	132.193	109.886
1300	132.193	109.886
1310	132.193	109.886
1320	132.193	109.886
1330	132.193	109.886
1340	132.193	109.886
1350	132.193	109.886
1360	132.193	109.886
1370	132.193	109.886
1380	132.193	109.886
1390	132.193	109.886
1400	132.193	109.886
1410	132.193	109.886
1420	132.193	109.886
1430	132.193	109.886
1440	132.193	109.886
1450	132.193	110.793
1460	132.193	110.793
1470	132.193	110.793
1480	132.193	110.793
1490	132.193	110.793
1500	132.193	110.793
1510	132.193	110.793
1520	132.193	110.793
1530	132.193	110.793
1540	132.193	110.793
1550	132.193	110.793
1560	132.947	110.793
1570	132.947	110.793
1580	132.947	110.793
1590	135.185	110.793
1600	135.185	110.793
1610	135.185	110.793
1620	135.185	110.793
1630	135.185	110.793
1640	135.185	110.793
1650	135.185	110.793
1660	135.185	110.793
1670	135.185	110.793
1680	135.185	111.692
1690	135.185	111.692
1700	135.185	111.692
1710	135.185	111.692
1720	135.185	111.692
1730	135.185	111.692
1740	135.185	111.692
1750	135.185	111.692
1760	135.185	111.692
1770	135.185	111.692
1780	135.185	111.692
1790	135.185	112.583
1800	135.185	112.583
1810	135.185	112.583
1820	135.185	112.583
1830	135.185	112.583
1840	135.185	112.583
1850	135.923	112.583
1860	135.923	112.583
1870	135.923	112.583
1880	135.923	112.583
1890	135.923	112.583
1900	135.923	112.583
1910	135.923	112.583
1920	135.923	112.583
1930	135.923	112.583
1940	135.923	112.583
1950	135.923	112.583
1960	135.923	112.583
1970	135.923	112.583
1980	135.923	112.583
1990	135.923	112.583
2000	135.923	112.583
2010	135.923	112.583
